"TOA5","Fisher711","CR350","10463","CR350.Std.01.07","CPU:Fisher711_20250709.CRB","19807","FisherMet"
"TIMESTAMP","RECORD","PTemp_C_Max","AirTC_Avg","AirTC_Std","RH","BV_BP_Avg","SlrW_Avg","CS320_Angle_Avg","Rain_mm_Tot"
"TS","RN","Deg C","Deg C","Deg C","%","hPa","W/m^2","degrees","mm"
"","","Max","Avg","Std","Smp","Avg","Avg","Avg","Tot"
"2025-11-09 09:00:00",11771,22.74,7.283,0.103,91.1,1009.019,-1.854,4.553,0
"2025-11-09 09:15:00",11772,22.67,7.005,0.041,91.1,1009.131,-1.537,4.617,0
"2025-11-09 09:30:00",11773,22.59,7.103,0.04,90.3,1009.134,-1.463,4.599,0
"2025-11-09 09:45:00",11774,22.55,7.219,0.022,89.6,1009.066,-2.062,4.566,0
"2025-11-09 10:00:00",11775,22.52,7.102,0.036,90.4,1008.917,-2.284,4.625,0
"2025-11-09 10:15:00",11776,22.51,7.156,0.038,90.4,1008.527,-2.061,4.608,0
"2025-11-09 10:30:00",11777,22.5,7.294,0.04,90.1,1008.184,-1.875,4.591,0
"2025-11-09 10:45:00",11778,22.48,7.37,0.033,90.6,1008.069,-1.87,4.554,0
"2025-11-09 11:00:00",11779,22.47,7.352,0.048,91.3,1007.772,-2.297,4.561,0
"2025-11-09 11:15:00",11780,22.46,7.176,0.133,91.9,1007.654,-2.534,4.544,0
"2025-11-09 11:30:00",11781,22.45,6.784,0.054,93.6,1007.679,-2.296,4.637,0
"2025-11-09 11:45:00",11782,22.44,6.836,0.079,94,1007.671,-2.182,4.577,0
"2025-11-09 12:00:00",11783,22.43,7.018,0.032,93.5,1007.601,-0.831,4.495,0
"2025-11-09 12:15:00",11784,22.41,7.027,0.037,93.9,1007.452,1.275,4.438,0
"2025-11-09 12:30:00",11785,22.38,7.13,0.032,94,1007.267,6.296,4.469,0
"2025-11-09 12:45:00",11786,22.37,7.147,0.054,93.7,1007.171,15.61,4.437,0
"2025-11-09 13:00:00",11787,22.35,7.176,0.038,93.1,1007.089,42.69,4.428,0
"2025-11-09 13:15:00",11788,22.33,7.281,0.026,92.5,1006.886,77.54,4.376,0
"2025-11-09 13:30:00",11789,22.31,7.361,0.039,92.3,1006.587,55.95,4.409,0
"2025-11-09 13:45:00",11790,22.32,7.554,0.106,91,1006.254,46.1,4.348,0
"2025-11-09 14:00:00",11791,22.32,7.694,0.044,91.3,1005.962,70.58,4.351,0
"2025-11-09 14:15:00",11792,22.34,7.844,0.046,90.1,1005.611,58.84,4.325,0
"2025-11-09 14:30:00",11793,22.37,7.713,0.151,90.9,1005.649,89.3,4.338,0
"2025-11-09 14:45:00",11794,22.41,7.835,0.157,90,1005.909,52.25,4.36,0
"2025-11-09 15:00:00",11795,22.45,8.48,0.162,88,1006.149,23.79,4.296,0
"2025-11-09 15:15:00",11796,22.56,8.76,0.169,87.8,1006.871,16.02,4.352,0.4
"2025-11-09 15:30:00",11797,22.65,9.1,0.02,89.3,1006.897,26.86,4.298,0.4
"2025-11-09 15:45:00",11798,22.7,9.06,0.037,90.3,1006.631,37.56,4.225,0.5
"2025-11-09 16:00:00",11799,22.7,8.81,0.145,91,1006.042,110.3,4.206,0.1
"2025-11-09 16:15:00",11800,22.69,8.68,0.137,90.6,1006.157,255.4,4.112,0
"2025-11-09 16:30:00",11801,22.64,9.11,0.09,88.8,1006.154,260.4,3.781,0
"2025-11-09 16:45:00",11802,22.52,9.45,0.132,87.8,1006.262,330.5,3.557,0
"2025-11-09 17:00:00",11803,22.34,9.51,0.136,86.4,1006.234,316.5,3.452,0
"2025-11-09 17:15:00",11804,22.23,9.85,0.195,85.3,1006.086,249.8,3.497,0
"2025-11-09 17:30:00",11805,22.17,10.27,0.25,85.6,1005.991,306.8,3.39,0
"2025-11-09 17:45:00",11806,22.15,10.68,0.096,83.6,1005.871,253,3.288,0
"2025-11-09 18:00:00",11807,22.15,11.01,0.064,81.8,1005.882,295.2,3.196,0
"2025-11-09 18:15:00",11808,22.17,10.97,0.067,81.7,1005.946,110.2,3.652,0
"2025-11-09 18:30:00",11809,22.18,11.16,0.026,81.4,1006.174,39.21,3.849,0
"2025-11-09 18:45:00",11810,22.18,11.11,0.056,82.4,1006.184,92,3.902,0
"2025-11-09 19:00:00",11811,22.19,11.22,0.037,81.7,1006.216,61.84,3.84,0
"2025-11-09 19:15:00",11812,22.21,11.09,0.032,83.5,1006.299,29.61,3.978,0.2
"2025-11-09 19:30:00",11813,22.26,10.8,0.124,87.1,1006.671,17.14,3.913,1.4
"2025-11-09 19:45:00",11814,22.29,10.61,0.033,85.9,1006.866,17.52,3.974,0.4
"2025-11-09 20:00:00",11815,22.23,10.5,0.04,83.9,1007.022,21.16,3.991,0.3
"2025-11-09 20:15:00",11816,22.2,10.49,0.076,82.2,1007.086,21.31,4.113,0.3
"2025-11-09 20:30:00",11817,22.18,10.4,0.03,82.4,1007.077,56.65,4.053,0
"2025-11-09 20:45:00",11818,22.21,10.45,0.034,81.8,1007.284,51.51,4.081,0
"2025-11-09 21:00:00",11819,22.31,10.41,0.038,81.8,1007.617,58.71,4.082,0
"2025-11-09 21:15:00",11820,22.37,10.33,0.021,79.1,1007.642,45.05,4.146,0
"2025-11-09 21:30:00",11821,22.42,10.43,0.04,79.18,1007.551,29.03,4.196,0
"2025-11-09 21:45:00",11822,22.45,10.41,0.036,74.47,1007.749,9.81,4.285,0
"2025-11-09 22:00:00",11823,22.46,10.27,0.046,75.48,1007.782,4.94,4.405,0
"2025-11-09 22:15:00",11824,22.45,10.18,0.039,76.55,1007.852,0.906,4.412,0
"2025-11-09 22:30:00",11825,22.4,10.1,0.038,79.08,1007.776,-0.729,4.363,0
"2025-11-09 22:45:00",11826,22.27,9.91,0.034,80.3,1007.976,-0.924,4.263,0
"2025-11-09 23:00:00",11827,22.18,9.73,0.084,82.9,1008.189,-1.124,4.307,0.1
"2025-11-09 23:15:00",11828,22.18,8.87,0.365,87.1,1008.922,-1.743,4.46,2.5
"2025-11-09 23:30:00",11829,22.61,8.31,0.118,86.5,1009.306,-1.7,4.491,0.3
"2025-11-09 23:45:00",11830,22.64,8.01,0.082,86.8,1009.572,-1.704,4.589,0
"2025-11-10 00:00:00",11831,22.62,7.654,0.096,86.6,1009.689,-1.683,4.654,0.1
"2025-11-10 00:15:00",11832,22.55,7.402,0.059,87.7,1009.734,-1.815,4.662,0
"2025-11-10 00:30:00",11833,22.49,7.376,0.023,86.8,1009.762,-1.868,4.706,0
"2025-11-10 00:45:00",11834,22.43,7.308,0.033,86.6,1009.837,-1.754,4.656,0
"2025-11-10 01:00:00",11835,22.4,7.274,0.028,87.6,1009.929,-1.783,4.725,0
"2025-11-10 01:15:00",11836,22.36,7.313,0.021,84.5,1009.904,-1.953,4.684,0
"2025-11-10 01:30:00",11837,22.33,7.27,0.051,82.8,1009.924,-1.971,4.798,0
"2025-11-10 01:45:00",11838,22.31,7.083,0.033,83.2,1010.021,-1.879,4.756,0
"2025-11-10 02:00:00",11839,22.25,6.877,0.098,83.5,1010.062,-1.684,4.836,0
"2025-11-10 02:15:00",11840,22.21,6.396,0.17,83,1010.127,-1.822,4.945,0
"2025-11-10 02:30:00",11841,22.16,5.938,0.085,83.1,1010.309,-1.612,5.069,0
"2025-11-10 02:45:00",11842,22.07,5.663,0.07,84,1010.482,-1.443,5.137,0
"2025-11-10 03:00:00",11843,22,5.3,0.165,87.4,1010.579,-1.512,5.177,0
"2025-11-10 03:15:00",11844,21.95,4.803,0.081,85.7,1010.591,-1.712,5.205,0
"2025-11-10 03:30:00",11845,21.91,4.557,0.079,82.8,1010.921,-1.754,5.285,0
"2025-11-10 03:45:00",11846,21.82,4.402,0.032,82,1011.207,-1.695,5.347,0
"2025-11-10 04:00:00",11847,21.73,4.248,0.132,82,1011.367,-1.439,5.376,0
"2025-11-10 04:15:00",11848,21.66,3.754,0.145,83.6,1011.412,-1.463,5.494,0
"2025-11-10 04:30:00",11849,21.59,3.352,0.064,82.5,1011.462,-1.74,5.6,0
"2025-11-10 04:45:00",11850,21.52,3.177,0.153,82,1011.734,-1.65,5.604,0
"2025-11-10 05:00:00",11851,21.42,2.836,0.086,83,1012.004,-1.488,5.678,0
"2025-11-10 05:15:00",11852,21.35,2.82,0.055,82.7,1012.102,-1.155,5.631,0
"2025-11-10 05:30:00",11853,21.27,2.776,0.037,83.5,1011.994,-1.057,5.682,0
"2025-11-10 05:45:00",11854,21.18,2.758,0.052,84.2,1012.091,-1.001,5.642,0
"2025-11-10 06:00:00",11855,21.13,2.773,0.028,82.7,1012.331,-0.827,5.615,0
"2025-11-10 06:15:00",11856,21.08,2.706,0.024,80.6,1012.512,-0.738,5.671,0
"2025-11-10 06:30:00",11857,21.02,2.61,0.049,78.84,1012.551,-0.743,5.684,0
"2025-11-10 06:45:00",11858,20.95,2.595,0.06,79.14,1012.521,-0.74,5.645,0
"2025-11-10 07:00:00",11859,20.89,2.619,0.082,78.59,1012.469,-0.755,5.68,0
"2025-11-10 07:15:00",11860,20.82,2.406,0.058,79.46,1012.362,-0.882,5.654,0
"2025-11-10 07:30:00",11861,20.8,2.333,0.031,79.05,1012.299,-0.869,5.675,0
"2025-11-10 07:45:00",11862,20.74,2.339,0.044,79.72,1012.176,-0.899,5.658,0
"2025-11-10 08:00:00",11863,20.68,2.43,0.066,77.69,1012.226,-0.85,5.689,0
"2025-11-10 08:15:00",11864,20.63,2.256,0.082,77.63,1012.242,-0.986,5.676,0
"2025-11-10 08:30:00",11865,20.62,2.105,0.032,77.08,1012.186,-1.122,5.656,0
"2025-11-10 08:45:00",11866,20.58,1.903,0.103,78.19,1012.221,-1.12,5.695,0
"2025-11-10 09:00:00",11867,20.55,1.898,0.046,78.14,1012.299,-1.086,5.66,0
"2025-11-10 09:15:00",11868,20.5,1.891,0.062,76.76,1012.331,-1.119,5.638,0
"2025-11-10 09:30:00",11869,20.46,1.727,0.054,77.13,1012.264,-1.205,5.675,0
"2025-11-10 09:45:00",11870,20.41,1.723,0.056,76.63,1012.292,-1.587,5.65,0
"2025-11-10 10:00:00",11871,20.38,1.633,0.09,77.35,1012.416,-1.342,5.684,0
"2025-11-10 10:15:00",11872,20.36,1.574,0.051,77.92,1012.617,-1.396,5.684,0
"2025-11-10 10:30:00",11873,20.34,1.64,0.055,76.74,1012.734,-1.295,5.714,0
"2025-11-10 10:45:00",11874,20.29,1.503,0.04,77.23,1012.801,-1.394,5.671,0
"2025-11-10 11:00:00",11875,20.27,1.362,0.049,77.34,1012.751,-1.497,5.687,0
"2025-11-10 11:15:00",11876,20.23,1.365,0.076,77.2,1012.751,-1.415,5.688,0
"2025-11-10 11:30:00",11877,20.18,1.448,0.101,77.43,1012.751,-1.372,5.681,0
"2025-11-10 11:45:00",11878,20.23,1.473,0.076,77.08,1012.751,-1.337,5.682,0
"2025-11-10 12:00:00",11879,20.33,1.55,0.039,77.64,1012.862,-0.741,5.711,0
"2025-11-10 12:15:00",11880,20.42,1.405,0.074,79.42,1013.019,0.877,5.677,0
"2025-11-10 12:30:00",11881,20.46,1.343,0.043,79.74,1013.226,4.479,5.691,0
"2025-11-10 12:45:00",11882,20.48,1.501,0.071,76.95,1013.376,10.21,5.654,0
"2025-11-10 13:00:00",11883,20.48,1.618,0.088,75.19,1013.472,23.47,5.684,0
"2025-11-10 13:15:00",11884,20.48,1.477,0.05,76.34,1013.606,30.57,5.62,0
"2025-11-10 13:30:00",11885,20.47,1.456,0.099,74.66,1013.746,45.42,5.605,0
"2025-11-10 13:45:00",11886,20.34,1.544,0.053,75.46,1013.779,57.28,5.588,0
"2025-11-10 14:00:00",11887,20.2,1.555,0.056,73.93,1013.741,70.28,5.607,0
"2025-11-10 14:15:00",11888,20.08,1.614,0.084,72.59,1013.652,115.7,5.621,0
"2025-11-10 14:30:00",11889,20.01,1.645,0.121,70.88,1013.654,128.6,5.562,0
"2025-11-10 14:45:00",11890,19.94,1.603,0.077,71.66,1013.684,212.7,5.479,0
"2025-11-10 15:00:00",11891,20.06,1.862,0.064,67.85,1013.666,189.2,5.241,0
"2025-11-10 15:15:00",11892,20.28,1.708,0.148,66.34,1013.734,162.4,5.457,0
"2025-11-10 15:30:00",11893,20.42,1.788,0.137,62.67,1013.846,261,5.259,0
"2025-11-10 15:45:00",11894,20.53,1.871,0.105,63.56,1014.016,300.7,5.186,0
"2025-11-10 16:00:00",11895,20.64,2.037,0.153,57.76,1014.131,215.9,4.993,0
"2025-11-10 16:15:00",11896,20.68,2.191,0.152,57.09,1014.097,216.1,5.221,0
"2025-11-10 16:30:00",11897,20.66,2.576,0.21,54.76,1013.847,486.3,4.403,0
"2025-11-10 16:45:00",11898,20.56,2.708,0.091,55.67,1013.629,178.5,4.975,0
"2025-11-10 17:00:00",11899,20.56,2.603,0.09,53.94,1013.364,241.9,5.134,0
"2025-11-10 17:15:00",11900,20.55,2.761,0.18,54.32,1013.176,283.7,4.976,0
"2025-11-10 17:30:00",11901,20.52,2.687,0.211,57.2,1012.991,201.4,5.152,0
"2025-11-10 17:45:00",11902,20.53,2.667,0.314,58.58,1012.917,205.8,5.082,0
"2025-11-10 18:00:00",11903,20.54,2.287,0.141,57.88,1012.676,261.8,5.287,0
"2025-11-10 18:15:00",11904,20.51,2.575,0.097,58.12,1012.587,176.5,5.082,0
"2025-11-10 18:30:00",11905,20.49,2.319,0.118,54.72,1012.546,146,5.52,0
"2025-11-10 18:45:00",11906,20.46,2.855,0.373,50.61,1012.374,529.9,4.575,0
"2025-11-10 19:00:00",11907,20.51,3.091,0.09,51.37,1012.352,139.2,4.799,0
"2025-11-10 19:15:00",11908,20.52,2.735,0.189,52.13,1012.492,221.6,5.242,0
"2025-11-10 19:30:00",11909,20.51,3.149,0.263,47.23,1012.392,366.5,4.512,0
"2025-11-10 19:45:00",11910,20.57,3.341,0.156,47.99,1012.347,220.9,4.597,0
"2025-11-10 20:00:00",11911,20.59,3.39,0.183,47.09,1012.267,151.5,5.17,0
"2025-11-10 20:15:00",11912,20.6,3.119,0.203,48.45,1012.436,91.1,5.295,0
"2025-11-10 20:30:00",11913,20.59,2.593,0.073,49.85,1012.706,69.82,5.558,0
"2025-11-10 20:45:00",11914,20.6,2.679,0.079,52.75,1012.844,78.53,5.56,0
"2025-11-10 21:00:00",11915,20.61,2.558,0.046,54.25,1012.964,56.4,5.562,0
"2025-11-10 21:15:00",11916,20.6,2.265,0.218,57.81,1013.111,43.73,5.545,0
"2025-11-10 21:30:00",11917,20.58,1.902,0.144,57.9,1013.276,19.62,5.621,0
"2025-11-10 21:45:00",11918,20.58,1.227,0.155,64.03,1013.451,19.74,5.651,0
"2025-11-10 22:00:00",11919,20.59,0.981,0.064,66.04,1013.506,10.39,5.683,0
"2025-11-10 22:15:00",11920,20.59,0.833,0.064,63.53,1013.631,1.037,5.693,0
"2025-11-10 22:30:00",11921,20.6,0.877,0.04,64.13,1013.712,-2.119,5.7,0
"2025-11-10 22:45:00",11922,20.59,0.926,0.047,63.98,1013.832,-2.45,5.705,0
"2025-11-10 23:00:00",11923,20.56,0.953,0.044,64.14,1013.854,-1.961,5.7,0
"2025-11-10 23:15:00",11924,20.55,0.979,0.045,62.88,1013.924,-2.455,5.737,0
"2025-11-10 23:30:00",11925,20.4,0.993,0.074,63.49,1014.002,-2.653,5.738,0
"2025-11-10 23:45:00",11926,20.3,0.693,0.143,61.41,1014.127,-3.064,5.673,0
"2025-11-11 00:00:00",11927,20.23,0.339,0.077,62.82,1014.347,-3.189,5.794,0
"2025-11-11 00:15:00",11928,20.19,0.228,0.08,63.87,1014.447,-3.123,5.751,0
"2025-11-11 00:30:00",11929,20.14,0.011,0.096,65.06,1014.549,-3.259,5.773,0
"2025-11-11 00:45:00",11930,20.1,-0.155,0.037,65.17,1014.589,-3.419,5.779,0
"2025-11-11 01:00:00",11931,20.09,-0.326,0.037,64.32,1014.679,-2.991,5.76,0
"2025-11-11 01:15:00",11932,20.06,-0.37,0.044,62.7,1014.724,-3.082,5.762,0
"2025-11-11 01:30:00",11933,20,-0.464,0.035,62.28,1014.762,-3.479,5.736,0
"2025-11-11 01:45:00",11934,20,-0.574,0.051,62.92,1014.779,-3.324,5.761,0
"2025-11-11 02:00:00",11935,20,-0.735,0.094,63.07,1014.852,-3.597,5.792,0
"2025-11-11 02:15:00",11936,19.99,-0.977,0.036,62.9,1014.921,-3.583,5.765,0
"2025-11-11 02:30:00",11937,19.98,-1.145,0.067,62.36,1014.899,-3.9,5.769,0
"2025-11-11 02:45:00",11938,19.97,-1.159,0.045,63.48,1014.871,-3.556,5.816,0
"2025-11-11 03:00:00",11939,19.92,-1.266,0.078,63.65,1014.907,-3.112,5.764,0
"2025-11-11 03:15:00",11940,19.89,-1.363,0.085,61.98,1014.859,-3.539,5.736,0
"2025-11-11 03:30:00",11941,19.88,-1.684,0.067,60.6,1014.836,-3.509,5.922,0
"2025-11-11 03:45:00",11942,19.85,-1.869,0.072,60.78,1014.751,-3.508,5.954,0
"2025-11-11 04:00:00",11943,19.8,-2.069,0.038,60.96,1014.641,-3.395,5.959,0
"2025-11-11 04:15:00",11944,19.76,-2.177,0.027,59.45,1014.622,-3.371,6.006,0
"2025-11-11 04:30:00",11945,19.7,-2.15,0.03,57.39,1014.562,-3.103,5.945,0
"2025-11-11 04:45:00",11946,19.67,-2.211,0.052,57.81,1014.532,-3.351,5.978,0
"2025-11-11 05:00:00",11947,19.64,-2.295,0.037,57.95,1014.456,-3.185,5.973,0
"2025-11-11 05:15:00",11948,19.57,-2.308,0.04,58.5,1014.462,-3.161,5.909,0
"2025-11-11 05:30:00",11949,19.5,-2.31,0.044,59.08,1014.477,-3.122,5.899,0
"2025-11-11 05:45:00",11950,19.47,-2.274,0.024,59.46,1014.467,-3.067,5.908,0
"2025-11-11 06:00:00",11951,19.42,-2.288,0.03,59.98,1014.417,-3.207,5.879,0
"2025-11-11 06:15:00",11952,19.41,-2.298,0.047,59.96,1014.409,-3.092,5.908,0
"2025-11-11 06:30:00",11953,19.39,-2.294,0.025,60.02,1014.436,-3.123,5.943,0
"2025-11-11 06:45:00",11954,19.36,-2.283,0.02,60.19,1014.544,-3.029,6.013,0
"2025-11-11 07:00:00",11955,19.33,-2.275,0.028,59.61,1014.612,-3.09,5.889,0
"2025-11-11 07:15:00",11956,19.31,-2.356,0.026,59.07,1014.646,-3.119,5.94,0
"2025-11-11 07:30:00",11957,19.27,-2.372,0.029,59.15,1014.607,-3.089,5.888,0
"2025-11-11 07:45:00",11958,19.24,-2.415,0.024,59.24,1014.534,-3.114,5.96,0
"2025-11-11 08:00:00",11959,19.23,-2.458,0.046,59.6,1014.601,-3.109,5.94,0
"2025-11-11 08:15:00",11960,19.2,-2.65,0.066,60.58,1014.622,-3.204,5.979,0
"2025-11-11 08:30:00",11961,19.16,-2.921,0.065,61.97,1014.642,-3.639,6.101,0
"2025-11-11 08:45:00",11962,19.13,-3.068,0.058,63.78,1014.721,-3.684,6.229,0
"2025-11-11 09:00:00",11963,19.08,-3.321,0.081,65.91,1014.647,-3.658,6.283,0
"2025-11-11 09:15:00",11964,19.04,-3.451,0.039,67.79,1014.649,-3.46,6.291,0
"2025-11-11 09:30:00",11965,18.99,-3.496,0.046,68.5,1014.764,-3.471,6.205,0
"2025-11-11 09:45:00",11966,18.93,-3.496,0.033,69.65,1014.872,-3.202,6.157,0
"2025-11-11 10:00:00",11967,18.88,-3.429,0.032,69.79,1015.099,-3.356,6.153,0
"2025-11-11 10:15:00",11968,18.85,-3.463,0.019,70.17,1015.144,-3.486,6.199,0
"2025-11-11 10:30:00",11969,18.83,-3.421,0.026,70.45,1015.164,-3.475,6.291,0
"2025-11-11 10:45:00",11970,18.8,-3.354,0.028,70.71,1015.186,-3.283,6.237,0
"2025-11-11 11:00:00",11971,18.79,-3.29,0.034,70.81,1015.216,-3.116,6.218,0
"2025-11-11 11:15:00",11972,18.75,-3.181,0.026,70.6,1015.316,-3.204,6.166,0
"2025-11-11 11:30:00",11973,18.74,-3.087,0.035,70.22,1015.347,-3.195,6.076,0
"2025-11-11 11:45:00",11974,18.88,-3.047,0.036,70.24,1015.467,-3.073,6.079,0
"2025-11-11 12:00:00",11975,18.98,-3.106,0.041,71.71,1015.549,-2.326,6.049,0
"2025-11-11 12:15:00",11976,19.03,-3.187,0.038,71.89,1015.661,1.404,6.242,0
"2025-11-11 12:30:00",11977,19.09,-3.173,0.025,72.35,1015.754,4.644,6.099,0
"2025-11-11 12:45:00",11978,19.13,-3.114,0.042,71.73,1016.019,5.189,6.048,0
"2025-11-11 13:00:00",11979,19.13,-2.981,0.044,72.1,1016.269,9.5,6.021,0
"2025-11-11 13:15:00",11980,19.15,-2.792,0.054,72.76,1016.452,38.37,5.952,0
"2025-11-11 13:30:00",11981,19.11,-2.522,0.099,72.51,1016.554,100.9,5.804,0
"2025-11-11 13:45:00",11982,18.96,-2.174,0.113,72.46,1016.714,98.6,5.753,0
"2025-11-11 14:00:00",11983,18.84,-1.87,0.104,72.21,1016.727,73.58,5.681,0
"2025-11-11 14:15:00",11984,18.79,-1.62,0.086,72.05,1016.827,93.9,5.635,0
"2025-11-11 14:30:00",11985,18.71,-1.351,0.055,71.62,1016.924,92,5.716,0
"2025-11-11 14:45:00",11986,18.57,-1.139,0.065,71.13,1017.064,145.5,5.645,0
"2025-11-11 15:00:00",11987,18.5,-0.973,0.06,70.39,1017.074,111.2,5.65,0
"2025-11-11 15:15:00",11988,18.45,-0.761,0.037,70.3,1017.109,102.3,5.572,0
"2025-11-11 15:30:00",11989,18.4,-0.633,0.084,70.37,1017.244,93.9,5.663,0
"2025-11-11 15:45:00",11990,18.38,-0.318,0.104,69.57,1017.216,181,5.505,0
"2025-11-11 16:00:00",11991,18.34,0.02,0.088,68.31,1017.211,161.3,5.567,0
"2025-11-11 16:15:00",11992,18.3,0.412,0.135,67.4,1017.009,188.5,5.472,0
"2025-11-11 16:30:00",11993,18.33,0.79,0.067,66.72,1016.737,163.9,5.473,0
"2025-11-11 16:45:00",11994,18.36,1.025,0.113,65.54,1016.484,311.6,5.523,0
"2025-11-11 17:00:00",11995,18.4,1.603,0.144,64.05,1016.299,466.3,4.868,0
"2025-11-11 17:15:00",11996,18.63,1.744,0.039,64.23,1016.207,259.2,5.037,0
"2025-11-11 17:30:00",11997,18.82,1.764,0.068,64.26,1016.022,359.8,5.182,0
"2025-11-11 17:45:00",11998,18.99,1.973,0.054,61.15,1015.876,329.1,4.996,0
"2025-11-11 18:00:00",11999,19.02,2.18,0.151,60.57,1015.844,373,4.956,0
"2025-11-11 18:15:00",12000,19.2,2.654,0.086,58.27,1015.824,415.5,4.675,0
"2025-11-11 18:30:00",12001,19.28,2.853,0.063,56.76,1015.624,249.8,4.978,0
"2025-11-11 18:45:00",12002,19.31,2.808,0.047,56.98,1015.451,305.7,4.833,0
"2025-11-11 19:00:00",12003,19.33,2.846,0.061,57.42,1015.492,278,4.905,0
"2025-11-11 19:15:00",12004,19.38,2.991,0.083,55.31,1015.362,286.8,4.787,0
"2025-11-11 19:30:00",12005,19.42,2.971,0.08,55.86,1015.351,146.1,5.104,0
"2025-11-11 19:45:00",12006,19.44,2.974,0.046,55.38,1015.249,133.4,5.245,0
"2025-11-11 20:00:00",12007,19.45,3.051,0.073,52.84,1015.161,90.7,5.353,0
"2025-11-11 20:15:00",12008,19.42,3.335,0.118,49.64,1015.181,89,5.388,0
"2025-11-11 20:30:00",12009,19.29,3.466,0.034,49.36,1015.197,51.15,5.476,0
"2025-11-11 20:45:00",12010,19.21,3.548,0.031,45.88,1015.116,46.69,5.488,0
"2025-11-11 21:00:00",12011,19.17,3.683,0.063,45.24,1015.049,41.26,5.492,0
"2025-11-11 21:15:00",12012,19.19,3.784,0.034,45,1015.119,62.79,5.408,0
"2025-11-11 21:30:00",12013,19.34,3.738,0.057,46.53,1015.141,63.94,5.36,0
"2025-11-11 21:45:00",12014,19.45,3.519,0.135,46.31,1015.236,26.78,5.374,0
"2025-11-11 22:00:00",12015,19.53,3.3,0.084,46.97,1015.254,10.52,5.431,0
"2025-11-11 22:15:00",12016,19.59,2.948,0.082,47.1,1015.221,0.652,5.528,0
"2025-11-11 22:30:00",12017,19.62,2.768,0.052,48.46,1015.122,-1.632,5.54,0
"2025-11-11 22:45:00",12018,19.62,2.687,0.023,49.25,1015.021,-1.566,5.514,0
"2025-11-11 23:00:00",12019,19.6,2.573,0.044,49.48,1015.029,-1.817,5.497,0
"2025-11-11 23:15:00",12020,19.59,2.461,0.027,49.63,1014.997,-1.568,5.492,0
"2025-11-11 23:30:00",12021,19.57,2.372,0.029,51.18,1014.999,-1.616,5.518,0
"2025-11-11 23:45:00",12022,19.56,2.293,0.03,52.58,1014.837,-1.648,5.504,0
"2025-11-12 00:00:00",12023,19.57,2.167,0.057,53.88,1014.682,-1.667,5.504,0
"2025-11-12 00:15:00",12024,19.54,2.079,0.036,54.45,1014.609,-1.462,5.518,0
"2025-11-12 00:30:00",12025,19.38,2.05,0.026,52.77,1014.506,-1.37,5.559,0
"2025-11-12 00:45:00",12026,19.29,2.049,0.061,53.1,1014.332,-1.256,5.484,0
"2025-11-12 01:00:00",12027,19.21,2.06,0.073,53.8,1014.124,-1.207,5.514,0
"2025-11-12 01:15:00",12028,19.17,2.046,0.043,53.13,1013.882,-1.269,5.53,0
"2025-11-12 01:30:00",12029,19.13,2.013,0.031,53.37,1013.651,-1.296,5.436,0
"2025-11-12 01:45:00",12030,19.1,2.069,0.022,53.33,1013.472,-1.24,5.558,0
"2025-11-12 02:00:00",12031,19.08,2.106,0.022,53.32,1012.999,-1.192,5.493,0
"2025-11-12 02:15:00",12032,19.06,2.183,0.029,52.87,1013.487,-1.108,5.484,0
"2025-11-12 02:30:00",12033,19.06,2.337,0.054,52.63,1013.901,-1.051,5.492,0
"2025-11-12 02:45:00",12034,19.06,2.394,0.024,51.79,1013.572,-1.053,5.469,0
"2025-11-12 03:00:00",12035,19.06,2.472,0.048,51.3,1013.471,-1.056,5.487,0
"2025-11-12 03:15:00",12036,19.07,2.55,0.017,50.93,1013.397,-1.012,5.456,0
"2025-11-12 03:30:00",12037,19.09,2.595,0.029,50.78,1013.117,-0.965,5.416,0
"2025-11-12 03:45:00",12038,19.1,2.624,0.019,50.61,1012.799,-0.948,5.445,0
"2025-11-12 04:00:00",12039,19.1,2.718,0.054,50.56,1012.631,-0.944,5.494,0
"2025-11-12 04:15:00",12040,19.11,2.766,0.018,50.26,1012.564,-0.867,5.477,0
"2025-11-12 04:30:00",12041,19.12,2.811,0.028,50.05,1012.381,-0.814,5.435,0
"2025-11-12 04:45:00",12042,19.12,2.928,0.04,49.22,1012.106,-0.817,5.469,0
"2025-11-12 05:00:00",12043,19.13,3.037,0.03,49.47,1011.849,-0.824,5.471,0
"2025-11-12 05:15:00",12044,19.15,3.106,0.024,49.09,1011.602,-0.847,5.498,0
"2025-11-12 05:30:00",12045,19.16,3.11,0.023,48.84,1011.367,-0.765,5.506,0
"2025-11-12 05:45:00",12046,19.16,3.226,0.037,48.61,1011.226,-0.893,5.486,0
"2025-11-12 06:00:00",12047,19.17,3.266,0.026,48.14,1011.112,-0.748,5.438,0
"2025-11-12 06:15:00",12048,19.16,3.364,0.027,48.16,1010.961,-0.822,5.472,0
"2025-11-12 06:30:00",12049,19.18,3.433,0.027,47.74,1010.699,-0.972,5.464,0
"2025-11-12 06:45:00",12050,19.18,3.478,0.019,48.06,1010.636,-0.794,5.462,0
"2025-11-12 07:00:00",12051,19.17,3.51,0.013,47.79,1010.551,-0.761,5.477,0
"2025-11-12 07:15:00",12052,19.17,3.557,0.031,47.71,1010.537,-0.373,5.505,0
